,freq,nrg_bal,siec,unit,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7269,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7270,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,GE,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7273,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7276,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7277,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.32,0.0,0.0,43.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7279,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,MD,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7281,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,ME,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7282,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7283,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7285,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7286,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7287,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,PT,265.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7288,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7289,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,SE,9258.7,8505.6,6822.2,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7291,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7292,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7293,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7295,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
7296,A,Final consumption - transport sector - energy use,Gasoline-type jet fuel,TJ,XK,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
7298,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,AT,784.8,872.0,915.6,1090.0,1177.2,1125.8,1299.0,1342.3,1515.5,1558.8,1385.6,1299.0,1299.0,1299.0,1342.3,1368.237,1440.981,1475.751,1439.768,1388.057,1358.339,1278.6,1267.68,1271.052,1224.247,1220.259,1169.62,1146.238,1206.901,986.894,620.576,601.177,685.656
7299,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,BA,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,BE,12.9,12.9,12.9,12.9,12.9,64.5,81.7,94.6,98.9,120.4,94.6,98.9,81.7,146.2,129.0,107.5,116.1,129.0,146.2,137.6,154.8,159.1,154.8,163.4,141.9,150.5,111.8,120.4,133.3,120.4,110.25,110.25,110.25
7301,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,BG,1631.7,0.0,0.0,0.0,0.0,0.0,0.0,1058.4,882.0,2160.9,882.0,1896.3,1102.5,970.2,776.16,517.44,1034.88,1720.0,516.0,946.0,602.0,860.0,430.0,473.0,344.0,516.0,817.0,842.413,716.784,290.974,155.62,201.802,326.16
7302,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.144,77.925,57.551,60.814,66.9,129.169
7303,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,CZ,0.0,0.0,0.0,0.0,0.0,0.0,304.031,1595.292,3139.0,1935.0,1591.0,2011.6,1369.6,2311.2,1712.0,1155.6,606.2,1472.2,1861.9,1255.7,1169.1,1818.6,822.7,736.1,692.8,1472.2,1645.4,2078.4,1299.0,1861.9,1645.4,173.2,173.2
7304,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,DE,36867.6,32942.7,31399.2,30032.1,31575.6,31619.7,32060.7,35015.4,35235.9,36162.0,37749.6,35191.8,34530.3,33384.0,33212.8,34368.4,35438.4,35866.4,35780.8,34582.4,32356.8,29703.2,29746.0,27905.6,29960.0,30002.8,32100.0,27777.2,26878.4,30259.6,12198.0,10357.6,14081.2
7305,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,DK,2697.0,2523.0,2436.0,2392.5,2479.5,2566.5,2784.0,2784.0,2436.0,2131.5,1827.0,1870.5,1522.5,1479.0,1261.5,1348.5,1435.5,1696.5,1783.5,1783.5,1914.0,1827.0,1566.0,1522.5,1479.0,1368.075,1421.276,1370.424,1277.247,1290.08,669.639,738.848,1021.641
7306,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.819,33.755,36.808,48.762,66.091,65.489,72.842,75.465,44.419,39.087,47.429,42.183,54.524,55.04,58.136,47.343,50.009,55.814,54.051,50.267,78.475,67.811
7307,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,EL,20021.4,19183.5,19977.3,21256.2,18698.4,16140.6,17066.7,16228.8,15170.4,14949.9,21168.0,17816.4,16272.9,15435.0,16317.0,16713.9,14905.8,15258.6,14729.4,11954.0,9804.0,9202.0,7740.0,7310.0,7439.0,6966.0,7826.0,8074.153,9215.545,9311.177,3707.245,6252.888,9510.568
7308,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,ES,45334.8,45643.5,45687.6,39998.7,37044.0,43526.7,49612.5,51729.3,55918.8,67164.3,71838.9,73206.0,70383.6,73867.5,81893.7,95520.6,100415.7,105663.6,101915.1,90184.5,100680.3,90316.8,78189.3,66591.0,70648.2,76381.2,83128.5,90360.9,94021.2,99357.3,39998.7,69452.87,104665.22
7309,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,EU27_2020,170318.4,172418.23,175020.6,172272.71,167804.42,170821.12,182870.041,192446.482,201627.3,216131.72,229615.13,225381.319,213583.635,215432.162,222989.678,238955.128,244834.504,257413.867,249649.941,225223.688,232217.15,247374.962,229509.301,214540.749,215717.679,224073.975,237772.39,248828.065,259769.459,269850.93,124800.264,170674.983,246955.403
7310,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,FI,5600.7,5777.1,5424.3,5292.0,5380.2,4983.3,5336.1,5821.2,6306.3,6526.8,5109.4,5022.8,4373.3,4416.6,4503.2,4330.0,4070.2,3810.4,3680.5,3334.1,3247.5,3637.2,3031.0,2598.0,2598.0,2511.4,2554.7,2641.3,2901.1,2771.2,1169.1,1039.2,1818.6
7311,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,FR,29635.2,35059.5,36206.1,38455.2,37088.1,35500.5,37749.6,38719.8,40924.8,40307.4,43041.6,43967.7,40968.9,37967.234,36204.316,35860.332,35774.336,35774.336,35903.33,33839.426,32893.47,61673.579,62046.63,61221.928,58776.847,58654.346,60601.897,62672.036,65971.788,67067.162,41072.421,50538.215,64883.294
7312,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,GE,,,,,,,,,,,,,,,,,,,,,,,,44.1,43.21,43.0,43.0,43.0,12.9,25.8,4.515,25.929,20.769
7313,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,HR,87.92,87.92,87.92,219.8,263.76,307.72,307.72,307.72,307.72,307.72,351.68,351.68,395.64,439.6,483.56,483.56,527.52,527.52,527.52,483.56,395.64,439.6,395.64,395.64,395.64,439.6,439.6,422.016,426.412,430.808,215.404,290.136,342.888
7314,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,IE,705.6,749.7,220.5,926.1,837.9,661.5,749.7,926.1,970.2,1146.6,1323.0,1587.6,1675.8,1587.6,1543.5,1808.1,2293.2,2160.9,1719.9,1278.9,1102.5,264.6,264.6,264.6,264.6,264.6,132.3,210.399,204.534,218.822,159.288,238.182,543.792
7316,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,IS,396.9,352.8,308.7,308.7,264.6,352.8,352.8,396.9,396.9,396.9,352.8,308.7,264.6,264.6,264.6,264.6,352.8,264.6,352.8,308.7,308.0,396.0,264.0,264.0,528.0,264.0,299.511,306.504,329.12,372.68,174.988,278.828,
7317,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,IT,14878.0,17071.0,17114.0,17544.0,18103.0,19221.0,20812.0,21543.0,23435.0,26058.0,27778.0,25327.0,25327.0,28509.0,28251.0,29455.0,31519.0,33497.0,32336.0,28122.0,29111.0,29842.0,28509.0,28509.0,26961.0,29111.0,29670.0,32630.163,36597.171,37872.68,14301.843,19545.177,34059.483
7318,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.6,86.4,129.6,0.0,43.2,0.0,0.0,43.16,43.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324,4.328,8.656,8.656,12.984,8.648
7319,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7320,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.21,0.0,43.21,0.0,0.0,0.0,43.21,43.21,43.21,0.0,0.0,55.611,10.025,5.401,10.543,11.537,49.994
7321,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,MD,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7322,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,ME,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,43.0,43.0,21.715,27.52,24.682,27.348,28.38,28.638
7325,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,NL,1000.5,1000.5,1044.0,1000.5,1000.5,957.0,1000.5,1000.5,870.0,652.5,652.5,609.0,522.0,609.0,478.5,522.0,435.0,478.5,478.5,435.0,478.5,522.0,522.0,478.5,391.5,380.364,377.276,408.378,414.381,414.729,298.236,322.813,395.634
7326,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,NO,3448.0,3361.8,3448.0,3620.4,3792.8,8318.3,9568.2,10731.9,11292.2,12886.9,12499.0,11421.5,10128.5,12930.0,12757.6,10775.0,11680.1,13576.5,14352.3,14567.8,14605.556,15302.44,15729.517,14977.422,16368.346,15659.997,14809.763,15122.282,11340.86,14663.87,9674.571,11022.006,14442.12
7327,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,516.0,903.0,602.0,860.0,1005.813,1199.184,1240.292,605.096,1090.437,1110.561
7328,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,PT,3210.48,2630.81,2764.58,2630.81,2853.76,3121.3,3165.89,3255.07,3656.38,4013.1,4681.95,4815.72,5172.44,4815.72,5439.98,5618.34,5529.16,5504.0,5074.0,4730.0,5590.0,4988.0,5031.0,5074.0,4945.0,5203.0,5805.0,7000.787,7456.63,6919.302,3594.886,4741.223,5794.551
7329,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278.31,3176.202,3360.22,4440.69,3186.282,1648.116,1866.256,972.38,1325.943,1128.219,2026.229,2278.473,2634.296,1572.218,1893.041,2756.603
7330,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7331,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,SE,7849.8,8864.1,11730.6,11421.9,11289.6,11025.0,10539.9,11025.0,10760.4,10936.8,10010.7,10187.1,8423.1,8158.5,9349.2,9668.528,9140.828,8941.848,8376.486,7321.306,6879.424,7565.972,7457.442,7503.439,7482.315,7403.552,7893.459,7828.013,7395.797,6652.973,2548.714,2889.648,4391.842
7332,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7333,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7334,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,TR,12877.2,11289.6,12348.0,16008.3,24431.4,38102.4,39293.1,44541.0,45775.8,29591.1,31796.1,31002.3,34133.4,36073.8,38278.8,39734.1,33824.7,43923.6,33736.5,31399.2,17728.2,13847.4,16992.6,15788.4,43170.864,52667.19,59897.8,53252.4,55197.45,51729.3,29912.192,39397.864,47040.092
7335,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7336,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,UK,17419.5,16361.1,17640.0,18830.7,19271.7,20286.0,21300.3,22270.5,24431.4,26283.6,28620.9,28091.7,27827.1,28488.6,30547.44,32846.176,33177.816,33090.044,32155.977,30372.572,29267.96,30522.315,29554.122,34572.123,34503.105,34836.734,34865.873,37459.293,37733.781,38043.403,,,
7337,A,Final consumption - transport sector - energy use,Kerosene-type jet fuel (excluding biofuel portion),TJ,XK,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338,A,Final consumption - transport sector - energy use,Other kerosene,TJ,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7339,A,Final consumption - transport sector - energy use,Other kerosene,TJ,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7340,A,Final consumption - transport sector - energy use,Other kerosene,TJ,BA,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7341,A,Final consumption - transport sector - energy use,Other kerosene,TJ,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,387.0,344.0,0.0,0.0,0.0,0.0,215.0,258.0,172.0,215.0,301.0,258.0,215.0,172.0,86.0,86.0,129.0,116.1,47.3,43.0,43.8,43.8,39.42
7342,A,Final consumption - transport sector - energy use,Other kerosene,TJ,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,A,Final consumption - transport sector - energy use,Other kerosene,TJ,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7344,A,Final consumption - transport sector - energy use,Other kerosene,TJ,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7345,A,Final consumption - transport sector - energy use,Other kerosene,TJ,DE,43.8,0.0,0.0,0.0,569.4,613.2,613.2,394.2,700.8,700.8,438.0,525.6,525.6,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,A,Final consumption - transport sector - energy use,Other kerosene,TJ,DK,435.0,130.5,87.0,87.0,87.0,43.5,43.5,43.5,87.0,87.0,43.5,43.5,43.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7347,A,Final consumption - transport sector - energy use,Other kerosene,TJ,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
